university_name_ko,parent_college,department_name_ko,university_official_code,department_name_en,degree_bachelor,degree_master,degree_phd
ICT폴리텍대학,단과대구분없음,정보통신학과,,,True,True,True
ICT폴리텍대학,단과대구분없음,모바일통신학과,,,True,True,True
ICT폴리텍대학,단과대구분없음,멀티미디어통신학과,,,True,True,True
ICT폴리텍대학,단과대구분없음,스마트통신학과,,,True,True,True
ICT폴리텍대학,단과대구분없음,정보보안학과,,,True,True,True
ICT폴리텍대학,단과대구분없음,이동통신학과,,,True,True,True
ICT폴리텍대학,단과대구분없음,IT융합학과,,,True,True,True
ICT폴리텍대학,단과대구분없음,AI영상보안학과,,,True,True,True
화신사이버대학교,단과대구분없음,사회복지학과,,,True,True,True
화신사이버대학교,단과대구분없음,실용일본어학과,,,True,True,True
화신사이버대학교,단과대구분없음,실용영어학과,,,True,True,True
화신사이버대학교,단과대구분없음,국제관광학과,,,True,True,True
화신사이버대학교,단과대구분없음,한국어교육학과,,,True,True,True
화신사이버대학교,단과대구분없음,상담심리학과,,,True,True,True
화신사이버대학교,단과대구분없음,경영학과,,,True,True,True
화신사이버대학교,단과대구분없음,경영복지학부,,,True,True,True
화신사이버대학교,단과대구분없음,국제태권도지도학과,,,True,True,True
화신사이버대학교,단과대구분없음,디지털영상학과,,,True,True,True
화신사이버대학교,단과대구분없음,문화학부,,,True,True,True
화신사이버대학교,단과대구분없음,실용외국어학과,,,True,True,True
화신사이버대학교,단과대구분없음,글로벌 문화학부,,,True,True,True
화신사이버대학교,단과대구분없음,글로벌교육문화학부,,,True,True,True
화신사이버대학교,단과대구분없음,상담복지학부,,,True,True,True
화신사이버대학교,단과대구분없음,영상콘텐츠학과,,,True,True,True
화신사이버대학교,단과대구분없음,복지경영학과,,,True,True,True
화신사이버대학교,단과대구분없음,융합스포츠지도학과,,,True,True,True
화신사이버대학교,단과대구분없음,사회서비스계열,,,True,True,True
화신사이버대학교,단과대구분없음,스마트팜농수산복지학과,,,True,True,True
화신사이버대학교,단과대구분없음,드론학과,,,True,True,True
화성의과학대학교,단과대구분없음,인터넷정보통신학과,,,True,True,True
화성의과학대학교,단과대구분없음,생명공학과,,,True,True,True
화성의과학대학교,단과대구분없음,애니메이션학과,,,True,True,True
화성의과학대학교,단과대구분없음,사회체육학과,,,True,True,True
화성의과학대학교,단과대구분없음,간호학과,,,True,True,True
화성의과학대학교,단과대구분없음,사회복지학과,,,True,True,True
화성의과학대학교,단과대구분없음,법학과,,,True,True,True
화성의과학대학교,단과대구분없음,노인복지학과,,,True,True,True
화성의과학대학교,단과대구분없음,경영학과,,,True,True,True
화성의과학대학교,단과대구분없음,경찰행정학과,,,True,True,True
화성의과학대학교,단과대구분없음,스포츠과학과,,,True,True,True
화성의과학대학교,단과대구분없음,뷰티디자인학과,,,True,True,True
화성의과학대학교,단과대구분없음,ICT융합학과,,,True,True,True
화성의과학대학교,단과대구분없음,스포츠레저학과,,,True,True,True
화성의과학대학교,단과대구분없음,IT콘텐츠학과,,,True,True,True
화성의과학대학교,단과대구분없음,생명과학과,,,True,True,True
화성의과학대학교,단과대구분없음,컴퓨터학과,,,True,True,True
화성의과학대학교,단과대구분없음,의생명과학과,,,True,True,True
화성의과학대학교,단과대구분없음,컴퓨터사이언스학과,,,True,True,True
화성의과학대학교,단과대구분없음,뷰티아트케어학과,,,True,True,True
화성의과학대학교,단과대구분없음,스포츠건강학부,,,True,True,True
화성의과학대학교,단과대구분없음,사회복지보건학과,,,True,True,True
홍익대학교,건축대학,건축학부,,,True,True,True
홍익대학교,공과대학,자율전공(공과대),,,True,True,True
홍익대학교,공과대학,정보산업공학전공,,,True,True,True
홍익대학교,공과대학,정보컴퓨터공학부,,,True,True,True
홍익대학교,미술대학,동양화과,,,True,True,True
홍익대학교,미술대학,조소과,,,True,True,True
홍익대학교,미술대학,예술학과,,,True,True,True
홍익대학교,미술대학,디자인학부,,,True,True,True
홍익대학교,미술대학,목조형가구학과,,,True,True,True
홍익대학교,미술대학,회화과,,,True,True,True
홍익대학교,미술대학,판화과,,,True,True,True
홍익대학교,미술대학,자율전공(미술대),,,True,True,True
홍익대학교,사범대학,역사교육과,,,True,True,True
홍익대학교,법경대학,경제학과,,,True,True,True
홍익대학교,문과대학,국어국문학과,,,True,True,True
홍익대학교,문과대학,불어불문학과,,,True,True,True
홍익대학교,경영대학,무역학전공,,,True,True,True
홍익대학교,문과대학,영어영문학과,,,True,True,True
홍익대학교,경영대학,경영학부,,,True,True,True
홍익대학교,단과대구분없음,경제학부,,,True,True,True
홍익대학교,사범대학,영어교육과,,,True,True,True
홍익대학교,사범대학,국어교육과,,,True,True,True
홍익대학교,사범대학,교육학과,,,True,True,True
홍익대학교,단과대구분없음,교양과,,,True,True,True
홍익대학교,문과대학,독어독문학과,,,True,True,True
홍익대학교,법과대학,법학과,,,True,True,True
홍익대학교,사범대학,수학교육과,,,True,True,True
홍익대학교,미술대학,디자인학부 산업디자인전공,,,True,True,True
홍익대학교,단과대구분없음,경제학부 경제학전공,,,True,True,True
홍익대학교,건축대학,건축학부 실내건축학전공,,,True,True,True
홍익대학교,공과대학,기계ㆍ시스템디자인공학과,,,True,True,True
홍익대학교,미술대학,섬유미술ㆍ패션디자인과,,,True,True,True
홍익대학교,미술대학,도예ㆍ유리과,,,True,True,True
홍익대학교,단과대구분없음,서울캠퍼스 자율전공,,,True,True,True
홍익대학교,미술대학,디자인학부 시각디자인전공,,,True,True,True
홍익대학교,법과대학,법학부,,,True,True,True
홍익대학교,법과대학,법학부 공법(공공서비스법)전공,,,True,True,True
홍익대학교,법과대학,법학부 사법(비즈니스・정보법)전공,,,True,True,True
홍익대학교,단과대구분없음,산업정보융합학부,,,True,True,True
홍익대학교,공과대학,신소재・화공시스템공학부,,,True,True,True
홍익대학교,미술대학,금속조형디자인과,,,True,True,True
홍익대학교,공과대학,신소재·화공시스템공학부 화학공학전공,,,True,True,True
홍익대학교,공과대학,건설·도시공학부 토목공학전공,,,True,True,True
홍익대학교,공과대학,정보·컴퓨터공학부 컴퓨터공학전공,,,True,True,True
홍익대학교,공과대학,전자·전기공학부,,,True,True,True
홍익대학교,공과대학,신소재·화공시스템공학부 신소재공학전공,,,True,True,True
홍익대학교,공과대학,정보·컴퓨터공학부 산업공학전공,,,True,True,True
홍익대학교,공과대학,건설·도시공학부 도시공학전공,,,True,True,True
홍익대학교,경영대학,경영학부 경영학전공,,,True,True,True
홍익대학교,건축대학,건축학부 건축학전공(5년제),,,True,True,True
홍익대학교,단과대구분없음,기타모집단위,,,True,True,True
홍익대학교,단과대구분없음,디자인경영융합학부,,,True,True,True
홍익대학교,단과대구분없음,세종캠퍼스 자율전공,,,True,True,True
홍익대학교,과학기술대학,건축공학부 건축공학전공,,,True,True,True
홍익대학교,과학기술대학,재료공학부,,,True,True,True
홍익대학교,조형대학,광고커뮤니케이션디자인전공,,,True,True,True
홍익대학교,단과대구분없음,광고홍보학부,,,True,True,True
홍익대학교,과학기술대학,건축공학과,,,True,True,True
홍익대학교,과학기술대학,전자전기공학전공,,,True,True,True
홍익대학교,과학기술대학,전자전기컴퓨터공학부,,,True,True,True
홍익대학교,과학기술대학,조선해양공학과,,,True,True,True
홍익대학교,과학기술대학,자율전공(과기대),,,True,True,True
홍익대학교,상경대학,국제경영학과,,,True,True,True
홍익대학교,상경대학,경영정보학전공,,,True,True,True
홍익대학교,조형대학,광고멀티미디어디자인전공,,,True,True,True
홍익대학교,과학기술대학,컴퓨터소프트웨어ㆍ정보통신전공,,,True,True,True
홍익대학교,과학기술대학,컴퓨터정보통신공학과,,,True,True,True
홍익대학교,단과대구분없음,산업스포츠학과,,,True,True,True
홍익대학교,과학기술대학,화학시스템공학과,,,True,True,True
홍익대학교,과학기술대학,컴퓨터정보통신전공,,,True,True,True
홍익대학교,단과대구분없음,기술상경융합학부,,,True,True,True
홍익대학교,조형대학,디자인·영상학부 프로덕트디자인전공,,,True,True,True
홍익대학교,조형대학,디자인·영상학부 커뮤니케이션디자인전공,,,True,True,True
홍익대학교,조형대학,디자인·영상학부 영상·영화전공,,,True,True,True
홍익대학교,조형대학,디자인·영상학부 애니메이션전공,,,True,True,True
홍익대학교,조형대학,디자인·영상학부 디지털미디어디자인전공,,,True,True,True
홍익대학교,상경대학,상경학부 국제경영(중국·일본)전공,,,True,True,True
홍익대학교,상경대학,상경학부 E-마케팅전공,,,True,True,True
홍익대학교,단과대구분없음,게임학부 게임소프트웨어전공(공학계),,,True,True,True
홍익대학교,단과대구분없음,게임학부 게임그래픽디자인전공(미술계),,,True,True,True
홍익대학교,과학기술대학,재료공학부 세라믹공학전공,,,True,True,True
홍익대학교,과학기술대학,재료공학부 금속공학전공,,,True,True,True
홍익대학교,과학기술대학,건축공학부 건축학전공(5년제),,,True,True,True
홍익대학교,상경대학,상경학부 글로벌경영전공,,,True,True,True
홍익대학교,조형대학,디자인·영상학부 영상·애니메이션전공,,,True,True,True
홍익대학교,과학기술대학,바이오화학공학과,,,True,True,True
홍익대학교,단과대구분없음,융합전공 환경조경디자인전공,,,True,True,True
홍익대학교,단과대구분없음,게임학부,,,True,True,True
홍익대학교,조형대학,디자인ㆍ영상학부,,,True,True,True
홍익대학교,상경대학,상경학부,,,True,True,True
홍익대학교,과학기술대학,전자·전기공학과,,,True,True,True
홍익대학교,과학기술대학,기계정보공학과,,,True,True,True
홍익대학교,과학기술대학,건축공학부,,,True,True,True
홍익대학교,공과대학,정보·컴퓨터공학부,,,True,True,True
홍익대학교,공과대학,건설·도시공학부,,,True,True,True
홍익대학교,단과대구분없음,융합전공 자동차부품・디자인전공,,,True,True,True
홍익대학교,단과대구분없음,융합전공 건축공간예술전공,,,True,True,True
홍익대학교,상경대학,회계학전공,,,True,True,True
홍익대학교,상경대학,상경학부 회계학전공,,,True,True,True
홍익대학교,상경대학,금융보험학전공,,,True,True,True
홍익대학교,상경대학,상경학부 금융보험학전공,,,True,True,True
홍익대학교,과학기술대학,건축공학부 건축디자인전공(5년제),,,True,True,True
홍익대학교,과학기술대학,재료공학과,,,True,True,True
홍익대학교,조형대학,영상ㆍ애니메이션학부,,,True,True,True
홍익대학교,과학기술대학,전자전기융합공학과,,,True,True,True
홍익대학교,조형대학,디자인컨버전스학부,,,True,True,True
홍익대학교,단과대구분없음,융합전공 자동차기술융합디자인전공,,,True,True,True
홍익대학교,단과대구분없음,융합전공 공연예술전공,,,True,True,True
홍익대학교,단과대구분없음,공연예술학부(실용음악전공),,,True,True,True
홍익대학교,단과대구분없음,공연예술학부(뮤지컬전공),,,True,True,True
홍익대학교,건축도시대학,건축학부 실내건축학전공,,,True,True,True
홍익대학교,건축도시대학,건축학부 건축학전공(5년제),,,True,True,True
홍익대학교,건축도시대학,건축학부,,,True,True,True
홍익대학교,건축도시대학,도시공학과,,,True,True,True
홍익대학교,공과대학,토목공학과,,,True,True,True
홍익대학교,단과대구분없음,융합전공 데이터사이언스전공,,,True,True,True
홍익대학교,단과대구분없음,융합전공 사물인터넷공학전공,,,True,True,True
홍익대학교,단과대구분없음,융합전공 문화예술경영전공,,,True,True,True
홍익대학교,단과대구분없음,융합전공 스마트도시・데이터사이언스전공,,,True,True,True
홍익대학교,단과대구분없음,융합전공 디자인엔지니어링전공,,,True,True,True
홍익대학교,단과대구분없음,융합전공 지능로봇・공학전공,,,True,True,True
홍익대학교,단과대구분없음,융합전공 빅데이터비즈니스전공,,,True,True,True
홍익대학교,공과대학,건설환경공학과,,,True,True,True
홍익대학교,공과대학,컴퓨터・데이터공학부 산업・데이터공학전공,,,True,True,True
홍익대학교,공과대학,컴퓨터・데이터공학부,,,True,True,True
홍익대학교,공과대학,컴퓨터・데이터공학부 컴퓨터공학전공,,,True,True,True
홍익대학교,과학기술대학,나노신소재학과,,,True,True,True
홍익대학교,과학기술대학,소프트웨어융합학과,,,True,True,True
홍익대학교,공과대학,산업・데이터공학과,,,True,True,True
홍익대학교,공과대학,컴퓨터공학과,,,True,True,True
홍익대학교,단과대구분없음,바이오헬스융합학부 바이오헬스데이터전공,,,True,True,True
홍익대학교,단과대구분없음,바이오헬스융합학부 바이오헬스디바이스전공,,,True,True,True
홍익대학교,단과대구분없음,바이오헬스융합학부 바이오헬스디자인전공,,,True,True,True
홍익대학교,단과대구분없음,융합전공 미래모빌리티전공,,,True,True,True
호원대학교,공과대학,멀티미디어정보학과,,,True,True,True
호원대학교,공과대학,전기공학과,,,True,True,True
호원대학교,공과대학,전자계산학과,,,True,True,True
호원대학교,공과대학,전자공학과,,,True,True,True
호원대학교,공과대학,자동차기계공학과,,,True,True,True
호원대학교,공과대학,컴퓨터학부,,,True,True,True
호원대학교,공과대학,기계공학과,,,True,True,True
호원대학교,공과대학,건축공학과,,,True,True,True
호원대학교,공과대학,전기공학부,,,True,True,True
호원대학교,공과대학,컴퓨터공학과,,,True,True,True
호원대학교,공과대학,국방기술학부,,,True,True,True
호원대학교,방송예술대학,실용음악학부,,,True,True,True
호원대학교,스포츠경호대학,무도경호학부,,,True,True,True
호원대학교,방송예술대학,미용예술학과,,,True,True,True
호원대학교,스포츠경호대학,스포츠레저학부,,,True,True,True
호원대학교,스포츠경호대학,스포츠레저학과,,,True,True,True
호원대학교,방송예술대학,방송연예학부,,,True,True,True
호원대학교,스포츠경호대학,요가학과,,,True,True,True
호원대학교,보건복지대학,간호학과,,,True,True,True
호원대학교,사회과학대학,경영학부,,,True,True,True
호원대학교,공과대학,사이버수사경찰학부,,,True,True,True
호원대학교,관광대학,호텔관광학부,,,True,True,True
호원대학교,사회과학대학,무역경영학부,,,True,True,True
호원대학교,사회과학대학,디지털경영학부,,,True,True,True
호원대학교,사회과학대학,행정학부,,,True,True,True
호원대학교,사회과학대학,법경찰학부,,,True,True,True
호원대학교,사회과학대학,경제통상정보학부,,,True,True,True
호원대학교,관광대학,항공서비스학과,,,True,True,True
호원대학교,보건복지대학,사회복지학과,,,True,True,True
호원대학교,사회과학대학,무역학과,,,True,True,True
호원대학교,보건복지대학,식품외식조리학부,,,True,True,True
호원대학교,보건복지대학,식품환경화공학부,,,True,True,True
호원대학교,관광대학,외식산업학과,,,True,True,True
호원대학교,공과대학,자동차.기계공학부,,,True,True,True
호원대학교,공과대학,컴퓨터.게임학부,,,True,True,True
호원대학교,보건복지대학,행정.사회복지학부,,,True,True,True
호원대학교,공과대학,건축학과,,,True,True,True
호원대학교,방송예술대학,공연미디어학부,,,True,True,True
호원대학교,보건복지대학,언어치료학과,,,True,True,True
호원대학교,스포츠경호대학,축구학과,,,True,True,True
호원대학교,방송예술대학,패션디자인학과,,,True,True,True
호원대학교,보건복지대학,외식.조리학부,,,True,True,True
호원대학교,스포츠경호대학,스포츠학부,,,True,True,True
호원대학교,공과대학,사이버수사보안학부,,,True,True,True
호원대학교,평생학습대학,아동복지학과,,,True,True,True
호원대학교,인문사회대학,한국어학부,,,True,True,True
호원대학교,보건의료대학,작업치료학과,,,True,True,True
호원대학교,보건의료대학,응급구조학과,,,True,True,True
호원대학교,평생학습대학,스포츠경호학부,,,True,True,True
호원대학교,인문사회대학,유아교육과,,,True,True,True
호원대학교,인문사회대학,사회복지학과,,,True,True,True
호원대학교,보건의료대학,물리치료학과,,,True,True,True
호원대학교,문화산업대학,실용음악학부,,,True,True,True
호원대학교,평생학습대학,경영학부,,,True,True,True
호원대학교,인문사회대학,법경찰행정학부,,,True,True,True
호원대학교,문화산업대학,스포츠경호학부,,,True,True,True
호원대학교,문화산업대학,외식조리학부,,,True,True,True
호원대학교,공과대학,미디어컨텐츠디자인학과,,,True,True,True
호원대학교,공과대학,소방안전학과,,,True,True,True
호원대학교,공과대학,사이버보안학과,,,True,True,True
호원대학교,공과대학,국방과학기술학부,,,True,True,True
호원대학교,문화산업대학,공연미디어학부,,,True,True,True
호원대학교,문화산업대학,패션.미용학부,,,True,True,True
호원대학교,문화산업대학,호텔관광.항공학부,,,True,True,True
호원대학교,공과대학,컴퓨터.게임학과,,,True,True,True
호원대학교,문화예술대학,실용음악학부,,,True,True,True
호원대학교,문화예술대학,공연미디어학부,,,True,True,True
호원대학교,사회안전대학,법경찰학과,,,True,True,True
호원대학교,공과대학,자동차융합공학과,,,True,True,True
호원대학교,문화예술대학,항공관광학과,,,True,True,True
호원대학교,창의인재대학,교양과,,,True,True,True
호원대학교,평생학습대학,스포츠경호학과,,,True,True,True
호원대학교,공과대학,전기소방학부,,,True,True,True
호원대학교,사회안전대학,스포츠경호학과,,,True,True,True
호원대학교,사회안전대학,유아교육과,,,True,True,True
호원대학교,사회안전대학,사회복지학부,,,True,True,True
호원대학교,사회안전대학,물리치료학과,,,True,True,True
호원대학교,사회안전대학,언어치료학과,,,True,True,True
호원대학교,사회안전대학,치위생학과,,,True,True,True
호원대학교,사회안전대학,작업치료학과,,,True,True,True
호원대학교,사회안전대학,응급구조학과,,,True,True,True
호원대학교,사회안전대학,간호학과,,,True,True,True
호원대학교,문화예술대학,공공디자인학부,,,True,True,True
호원대학교,문화예술대학,비즈니스학부,,,True,True,True
호원대학교,문화예술대학,미용예술학과,,,True,True,True
호원대학교,사회안전대학,소방안전학과,,,True,True,True
호원대학교,평생학습대학,뷰티산업학과,,,True,True,True
호원대학교,공과대학,기계자동차공학과,,,True,True,True
호원대학교,문화예술대학,경영학과,,,True,True,True
호원대학교,문화예술대학,호텔외식조리학과,,,True,True,True
호원대학교,사회안전대학,사회복지학과,,,True,True,True
호원대학교,문화예술대학,K-POP학과,,,True,True,True
호원대학교,공과대학,국방무기체계학과,,,True,True,True
호원대학교,공과대학,항공정비공학과,,,True,True,True
호원대학교,평생학습대학,미용복지학과,,,True,True,True
호원대학교,공과대학,IT소프트웨어보안학과,,,True,True,True
호원대학교,공과대학,컴퓨터.게임융합학과,,,True,True,True
호원대학교,문화예술대학,공연예술학부,,,True,True,True
호원대학교,문화예술대학,공연예술패션학과,,,True,True,True
호원대학교,사회안전대학,항공관광학과,,,True,True,True
호원대학교,예술대학,실용음악학부,,,True,True,True
호원대학교,예술대학,공연미디어학부,,,True,True,True
호원대학교,사회안전대학,경영학과,,,True,True,True
호원대학교,융합공과대학,컴퓨터.게임학과,,,True,True,True
호원대학교,융합공과대학,건축학과,,,True,True,True
호원대학교,예술대학,K-POP학과,,,True,True,True
호원대학교,융합공과대학,IT소프트웨어보안학과,,,True,True,True
호원대학교,융합공과대학,전기공학과,,,True,True,True
호원대학교,융합공과대학,항공정비공학과,,,True,True,True
호원대학교,융합공과대학,군사과학기술학과,,,True,True,True
호원대학교,융합공과대학,미래자동차공학과,,,True,True,True
호원대학교,사회안전대학,호텔외식조리학과,,,True,True,True
호원대학교,국방대학,IT소프트웨어보안학과,,,True,True,True
호원대학교,보건대학,간호학과,,,True,True,True
호원대학교,인문사회대학,경영학과,,,True,True,True
호원대학교,국방대학,군사과학기술학과,,,True,True,True
호원대학교,보건대학,물리치료학과,,,True,True,True
호원대학교,공과대학,미래자동차공학과,,,True,True,True
호원대학교,인문사회대학,법경찰학과,,,True,True,True
호원대학교,산업융합대학,뷰티산업학과,,,True,True,True
호원대학교,인문사회대학,스포츠경호학과,,,True,True,True
호원대학교,산업융합대학,아동복지학과,,,True,True,True
호원대학교,보건대학,응급구조학과,,,True,True,True
호원대학교,보건대학,작업치료학과,,,True,True,True
호원대학교,보건대학,치위생학과,,,True,True,True
호원대학교,국방대학,컴퓨터.게임학과,,,True,True,True
호원대학교,인문사회대학,항공관광학과,,,True,True,True
호원대학교,국방대학,항공정비공학과,,,True,True,True
호원대학교,인문사회대학,호텔외식조리학과,,,True,True,True
호원대학교,산업융합대학,사회복지학과,,,True,True,True
호원대학교,산업융합대학,식음료베이커리창업학과,,,True,True,True
호원대학교,산업융합대학,컴퓨터게임애니메이션학과,,,True,True,True
호원대학교,산업융합대학,외식창업경영학과,,,True,True,True
호원대학교,인문사회대학,스포츠무도학과,,,True,True,True
호원대학교,산업융합대학,사회복지경영학과,,,True,True,True
호원대학교,산업융합대학,경영학과,,,True,True,True
호원대학교,산업융합대학,건축학과,,,True,True,True
호원대학교,산업융합대학,컴퓨터정보보안학과,,,True,True,True
호원대학교,산업융합대학,자동차기계공학과,,,True,True,True
호원대학교,인문사회대학,아동복지학과,,,True,True,True
호원대학교,예술대학,K-POP학부,,,True,True,True
호원대학교,산업융합대학,소방.전기융합학과,,,True,True,True
호서대학교,공과대학,기계공학전공,,,True,True,True
호서대학교,공과대학,건축공학과,,,True,True,True
호서대학교,공과대학,기계공학부,,,True,True,True
호서대학교,공과대학,로봇공학과,,,True,True,True
호서대학교,공과대학,토목공학과,,,True,True,True
호서대학교,공과대학,전기공학과,,,True,True,True
호서대학교,공과대학,환경공학과,,,True,True,True
호서대학교,공과대학,시스템제어공학과,,,True,True,True
호서대학교,공과대학,화학공학과,,,True,True,True
호서대학교,공과대학,소방방재학과,,,True,True,True
호서대학교,공과대학,자동차공학과,,,True,True,True
호서대학교,공과대학,기계공학과,,,True,True,True
호서대학교,공과대학,로봇자동화공학전공,,,True,True,True
호서대학교,공과대학,국방과학기술학과,,,True,True,True
호서대학교,사회과학대학,디지털콘텐츠비즈니스전공,,,True,True,True
호서대학교,공과대학,자동차공학전공,,,True,True,True
호서대학교,공과대학,안전보건학과,,,True,True,True
호서대학교,공과대학,건축학과,,,True,True,True
호서대학교,자연과학대학,생명공학과,,,True,True,True
호서대학교,자연과학대학,식품생물공학과,,,True,True,True
호서대학교,사회과학대학,기술경영학과,,,True,True,True
호서대학교,인문대학,기독교연예학과,,,True,True,True
호서대학교,예체능대학,경호학과,,,True,True,True
호서대학교,예체능대학,시각디자인학과,,,True,True,True
호서대학교,예체능대학,실용음악학과,,,True,True,True
호서대학교,예체능대학,사회체육학과,,,True,True,True
호서대학교,예체능대학,체육학과,,,True,True,True
호서대학교,예체능대학,애니메이션학과,,,True,True,True
호서대학교,예체능대학,사회체육전공,,,True,True,True
호서대학교,예체능대학,영화방송학과,,,True,True,True
호서대학교,예체능대학,디지털음악학과,,,True,True,True
호서대학교,예체능대학,연극전공,,,True,True,True
호서대학교,예체능대학,실내디자인학과,,,True,True,True
호서대학교,예체능대학,음악학과,,,True,True,True
호서대학교,예체능대학,산업디자인학과,,,True,True,True
호서대학교,예체능대학,경호전공,,,True,True,True
호서대학교,예체능대학,골프학과,,,True,True,True
호서대학교,예체능대학,연극영화학과,,,True,True,True
호서대학교,예체능대학,스포츠과학부,,,True,True,True
호서대학교,예체능대학,연극학과,,,True,True,True
호서대학교,예체능대학,체육전공,,,True,True,True
호서대학교,예체능대학,골프전공,,,True,True,True
호서대학교,자연과학대학,간호학과,,,True,True,True
호서대학교,자연과학대학,제약공학과,,,True,True,True
호서대학교,자연과학대학,제약공학전공,,,True,True,True
호서대학교,인문대학,기독교학부,,,True,True,True
호서대학교,인문대학,노인복지학전공,,,True,True,True
호서대학교,예체능대학,문화기획학과,,,True,True,True
호서대학교,인문대학,한국어문화학부,,,True,True,True
호서대학교,사회과학대학,창업학전공,,,True,True,True
호서대학교,사회과학대학,기술경영학전공,,,True,True,True
호서대학교,사회과학대학,경제학과,,,True,True,True
호서대학교,사회과학대학,법학과,,,True,True,True
호서대학교,인문대학,사회복지학전공,,,True,True,True
호서대학교,사회과학대학,경영학과,,,True,True,True
호서대학교,사회과학대학,산업심리학과,,,True,True,True
호서대학교,사회과학대학,해외개발학과,,,True,True,True
호서대학교,사회과학대학,경제학전공,,,True,True,True
호서대학교,인문대학,유아교육과,,,True,True,True
호서대학교,사회과학대학,벤처비즈니스전공,,,True,True,True
호서대학교,사회과학대학,e-비즈니스전공,,,True,True,True
호서대학교,인문대학,국어국문학전공,,,True,True,True
호서대학교,사회과학대학,항공서비스학과,,,True,True,True
호서대학교,사회과학대학,국제지역통상전공,,,True,True,True
호서대학교,공과대학,뉴미디어학과,,,True,True,True
호서대학교,인문대학,영어영문학과,,,True,True,True
호서대학교,인문대학,기독교교육학전공,,,True,True,True
호서대학교,인문대학,중어중국학과,,,True,True,True
호서대학교,인문대학,신학전공,,,True,True,True
호서대학교,사회과학대학,행정학과,,,True,True,True
호서대학교,사회과학대학,디지털비즈니스학부,,,True,True,True
호서대학교,사회과학대학,디지털비즈니스전공,,,True,True,True
호서대학교,자연과학대학,수학과,,,True,True,True
호서대학교,자연과학대학,식품영양학전공,,,True,True,True
호서대학교,자연과학대학,생명과학전공,,,True,True,True
호서대학교,자연과학대학,식품영양학과,,,True,True,True
호서대학교,자연과학대학,생명과학과,,,True,True,True
호서대학교,자연과학대학,한방화장품과학과,,,True,True,True
호서대학교,자연과학대학,한방화장품과학전공,,,True,True,True
호서대학교,자연과학대학,식품공학전공,,,True,True,True
호서대학교,자연과학대학,물리치료학과,,,True,True,True
호서대학교,인문대학,문화콘텐츠창작전공,,,True,True,True
호서대학교,예체능대학,영상미디어전공,,,True,True,True
호서대학교,공과대학,게임학전공,,,True,True,True
호서대학교,공과대학,모바일소프트웨어전공,,,True,True,True
호서대학교,공과대학,컴퓨터공학전공,,,True,True,True
호서대학교,예체능대학,패션전공,,,True,True,True
호서대학교,예체능대학,산업디자인전공,,,True,True,True
호서대학교,예체능대학,실내디자인전공,,,True,True,True
호서대학교,예체능대학,시각디자인전공,,,True,True,True
호서대학교,공과대학,정보통신공학전공,,,True,True,True
호서대학교,공과대학,전자공학전공,,,True,True,True
호서대학교,공과대학,IT융합기술학부,,,True,True,True
호서대학교,공과대학,광전자디스플레이공학전공,,,True,True,True
호서대학교,공과대학,디지털디스플레이공학전공,,,True,True,True
호서대학교,공과대학,신소재공학전공,,,True,True,True
호서대학교,공과대학,그린에너지반도체공학부,,,True,True,True
호서대학교,자연과학대학,응용통계학과,,,True,True,True
호서대학교,사회과학대학,글로벌창업전공,,,True,True,True
호서대학교,사회과학대학,경영학전공,,,True,True,True
호서대학교,사회과학대학,디지털기술경영전공,,,True,True,True
호서대학교,자연과학대학,임상병리학과,,,True,True,True
호서대학교,예체능대학,디자인학부,,,True,True,True
호서대학교,공과대학,정보보호학전공,,,True,True,True
호서대학교,공과대학,디지털제어공학과,,,True,True,True
호서대학교,인문대학,청소년문화.상담학과,,,True,True,True
호서대학교,자연과학대학,생명공학전공,,,True,True,True
호서대학교,사회과학대학,경영학부,,,True,True,True
호서대학교,공과대학,해양IT공학전공,,,True,True,True
호서대학교,예체능대학,문화기획전공,,,True,True,True
호서대학교,예체능대학,애니메이션전공,,,True,True,True
호서대학교,예체능대학,실용음악전공,,,True,True,True
호서대학교,예체능대학,음악전공,,,True,True,True
호서대학교,예체능대학,문화예술학부,,,True,True,True
호서대학교,공과대학,환경공학전공,,,True,True,True
호서대학교,공과대학,토목공학전공,,,True,True,True
호서대학교,공과대학,건축학전공,,,True,True,True
호서대학교,공과대학,건축공학전공,,,True,True,True
호서대학교,공과대학,건축토목환경공학부,,,True,True,True
호서대학교,생명보건과학대학,임상병리학과,,,True,True,True
호서대학교,생명보건과학대학,물리치료학과,,,True,True,True
호서대학교,생명보건과학대학,간호학과,,,True,True,True
호서대학교,생명보건과학대학,제약공학전공,,,True,True,True
호서대학교,생명보건과학대학,한방화장품과학전공,,,True,True,True
호서대학교,생명보건과학대학,식품공학전공,,,True,True,True
호서대학교,생명보건과학대학,식품영양학전공,,,True,True,True
호서대학교,생명보건과학대학,바이오산업학부,,,True,True,True
호서대학교,생명보건과학대학,생명공학전공,,,True,True,True
호서대학교,생명보건과학대학,생명과학전공,,,True,True,True
호서대학교,사회과학대학,행정학전공,,,True,True,True
호서대학교,사회과학대학,법학전공,,,True,True,True
호서대학교,생명보건과학대학,생명과학부,,,True,True,True
호서대학교,생명보건과학대학,자연과학부,,,True,True,True
호서대학교,생명보건과학대학,수학전공,,,True,True,True
호서대학교,사회과학대학,노인복지학전공,,,True,True,True
호서대학교,사회과학대학,응용통계학과,,,True,True,True
